Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Global_Sales_Iva
CSI: 3 Dimensions of Murder,PS2,2007.0,Adventure,Ubisoft,0.07,0.06,0.0,0.02,0.14,0.016800000000000002
Barbarian,PS2,2002.0,Fighting,Titus,0.07,0.06,0.0,0.02,0.14,0.016800000000000002
QuickSpot,DS,2006.0,Misc,Namco Bandai Games,0.02,0.0,0.13,0.0,0.14,0.016800000000000002
Deception IV: Blood Ties,PSV,2014.0,Action,Tecmo Koei,0.03,0.03,0.07,0.02,0.14,0.016800000000000002
Tennis no Oji-Sama: Aim at The Victory!,GBA,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
L.A. Rush,XB,2005.0,Racing,Midway Games,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
"Lunar 2: Eternal Blue(sales, but wrong system)",GEN,1994.0,Role-Playing,Game Arts,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Where the Wild Things Are,DS,2009.0,Platform,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Pipe Dreams 3D,PS,2001.0,Puzzle,Empire Interactive,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Derby Stallion Gold,3DS,2014.0,Sports,Kadokawa Shoten,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Adventure Time: Explore the Dungeon Because I Don't Know!,3DS,2013.0,Action,D3Publisher,0.1,0.03,0.0,0.01,0.14,0.016800000000000002
Lost Dimension,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.07,0.03,0.02,0.03,0.14,0.016800000000000002
Fox Sports Golf '99,PS,1997.0,Sports,Gremlin Interactive Ltd,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Jurassic: The Hunted,PS2,2009.0,Shooter,Activision,0.07,0.06,0.0,0.02,0.14,0.016800000000000002
Power Rangers: Super Legends,PS2,2007.0,Action,Disney Interactive Studios,0.07,0.06,0.0,0.02,0.14,0.016800000000000002
Sakura Wars GB,GB,2000.0,Adventure,Media Factory,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Shining Force CD,SCD,1994.0,Strategy,Sega,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Rayman 3,GBA,2003.0,Platform,Ubisoft,0.1,0.04,0.0,0.0,0.14,0.016800000000000002
Fatal Frame,PS2,2001.0,Action,Wanadoo,0.07,0.06,0.0,0.02,0.14,0.016800000000000002
The Fifth Element,PS,1998.0,Action,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Kung Fu Panda 2,Wii,2011.0,Action,THQ,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Fast Food Panic,DS,2010.0,Simulation,Nobilis,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Diner Dash: Flo on the Go,DS,2009.0,Puzzle,Zoo Games,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Adrenalin Misfits,X360,2010.0,Racing,Konami Digital Entertainment,0.12,0.02,0.0,0.01,0.14,0.016800000000000002
Okaeri! Chibi-Robo! Happy Richie Oosouji,DS,2009.0,Adventure,Nintendo,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Wild ARMs 4,PS2,2005.0,Role-Playing,505 Games,0.07,0.06,0.0,0.02,0.14,0.016800000000000002
Haunted House,Wii,2010.0,Action,Atari,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Ratatouille,GC,2007.0,Action,THQ,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
G.I. Joe: The Rise of Cobra,PS2,2009.0,Action,Electronic Arts,0.11,0.0,0.0,0.03,0.14,0.016800000000000002
Casper: Spirit Dimensions,PS2,2001.0,Platform,TDK Mediactive,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Super Robot Taisen OG Saga: Endless Frontier (JP sales),DS,2008.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Sengoku Musou 3 Empires,PS3,2011.0,Action,Tecmo Koei,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Dream Pinball 3D,Wii,2008.0,Misc,SouthPeak Games,0.1,0.03,0.0,0.01,0.14,0.016800000000000002
Thunder Truck Rally,PS,1997.0,Racing,Psygnosis,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Dishonored,XOne,2015.0,Action,Bethesda Softworks,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Klonoa: Empire of Dreams,GBA,2001.0,Platform,Infogrames,0.1,0.04,0.0,0.0,0.14,0.016800000000000002
G.I. Joe: The Rise of Cobra,PSP,2009.0,Action,Electronic Arts,0.11,0.02,0.0,0.02,0.14,0.016800000000000002
Dragon Age: Origins - Ultimate Edition,PC,2010.0,Role-Playing,Electronic Arts,0.0,0.12,0.0,0.02,0.14,0.016800000000000002
Balloon Pop,DS,2009.0,Puzzle,UFO Interactive,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Disney Infinity 2.0: Marvel Super Heroes,PSV,2015.0,Action,Disney Interactive Studios,0.0,0.11,0.0,0.03,0.14,0.016800000000000002
Iron & Blood,PS,1996.0,Fighting,Acclaim Entertainment,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Asphalt: Urban GT 2,DS,2006.0,Racing,Ubisoft,0.09,0.04,0.0,0.01,0.14,0.016800000000000002
Pinball Hall of Fame: The Gottlieb Collection,Wii,2006.0,Misc,System 3 Arcade Software,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Second Sight,PS2,2004.0,Adventure,Codemasters,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Spider-Man: Edge of Time,DS,2011.0,Action,Activision,0.12,0.01,0.0,0.01,0.14,0.016800000000000002
Monster House,PS2,2006.0,Adventure,THQ,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Phantom Brave,PS2,2004.0,Role-Playing,Tecmo Koei,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Just Cause,X360,2006.0,Action,Eidos Interactive,0.1,0.03,0.01,0.01,0.14,0.016800000000000002
ArmA II,PC,2009.0,Shooter,505 Games,0.0,0.12,0.0,0.03,0.14,0.016800000000000002
Championship Motocross 2001 featuring Ricky Carmichael,PS,2001.0,Racing,THQ,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Kenka Banchou 5: Otoko no Housoku,PSP,2011.0,Action,Spike,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Legend of the Guardians: The Owls of Ga'Hoole,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.11,0.02,0.0,0.01,0.14,0.016800000000000002
Doshin the Giant,GC,2002.0,Simulation,Nintendo,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Shrek 2 and Shark Tale 2-in-1 Pack,GBA,2005.0,Misc,Activision,0.1,0.04,0.0,0.0,0.14,0.016800000000000002
Star Ocean: Blue Sphere,GB,2001.0,Role-Playing,Enix Corporation,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Mojo!,PS2,2003.0,Puzzle,Mindscape,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Destroy All Humans! Big Willy Unleashed,Wii,2008.0,Action,THQ,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Age of Empires: Collector's Edition,PC,2000.0,Strategy,Ubisoft,0.02,0.1,0.0,0.02,0.14,0.016800000000000002
Ford Racing Off Road,PSP,2008.0,Racing,Xplosiv,0.05,0.08,0.0,0.02,0.14,0.016800000000000002
Kamen Rider Ryuki,PS,2002.0,Action,Namco Bandai Games,0.0,0.0,0.13,0.01,0.14,0.016800000000000002
Front Mission Alternative,PS,1997.0,Strategy,SquareSoft,0.0,0.0,0.13,0.01,0.14,0.016800000000000002
World Championship Poker: Howard Lederer - All In,PSP,2006.0,Misc,505 Games,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
FIFA Soccer 2005,GC,2004.0,Sports,Electronic Arts,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
Cave Story 3D,3DS,2011.0,Platform,Nippon Ichi Software,0.09,0.03,0.01,0.01,0.14,0.016800000000000002
The Orange Box,PC,2007.0,Shooter,Electronic Arts,0.0,0.11,0.0,0.03,0.14,0.016800000000000002
Super Dodgeball Brawlers,DS,2008.0,Sports,Arc System Works,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Victorious Boxers: Revolution,Wii,2007.0,Fighting,Ubisoft,0.07,0.0,0.06,0.01,0.14,0.016800000000000002
Record of Agarest War 2,PS3,2010.0,Role-Playing,Compile Heart,0.09,0.0,0.04,0.01,0.14,0.016800000000000002
SBK 2011: FIM Superbike World Championship,PS3,2011.0,Racing,Black Bean Games,0.01,0.1,0.0,0.03,0.14,0.016800000000000002
Power Stone,DC,1998.0,Fighting,Eidos Interactive,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Jonny Moseley Mad Trix,PS2,2001.0,Sports,3DO,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Monster Lab,DS,2008.0,Role-Playing,Eidos Interactive,0.12,0.01,0.0,0.01,0.14,0.016800000000000002
Uta no * Prince-Sama: Repeat,PSP,2011.0,Adventure,Broccoli,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Senran Kagura Burst: Guren no Sh?jo-tachi,3DS,2012.0,Action,Marvelous Entertainment,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
MTV Music Generator 3: This Is the Remix,PS2,2004.0,Misc,Codemasters,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Cake Mania 3,DS,2009.0,Simulation,Majesco Entertainment,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
.hack//Link,PSP,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Terminator 3: Rise of the Machines,XB,2003.0,Action,Atari,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
Star Wars: Knights of the Old Republic,PC,2003.0,Role-Playing,LucasArts,0.01,0.1,0.0,0.02,0.14,0.016800000000000002
SSX On Tour,XB,2005.0,Sports,Electronic Arts,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
NCAA College Basketball 2K3,XB,2002.0,Sports,Sega,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
Class of Heroes,PSP,2008.0,Role-Playing,Acquire,0.06,0.0,0.08,0.01,0.14,0.016800000000000002
Yogi Bear: The Video Game,DS,2010.0,Action,D3Publisher,0.1,0.03,0.0,0.01,0.14,0.016800000000000002
Our House Party!,Wii,,Simulation,Unknown,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,2004.0,Role-Playing,Namco Bandai Games,0.03,0.0,0.11,0.0,0.14,0.016800000000000002
Cranium Kabookii,Wii,2007.0,Misc,Ubisoft,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Hero's Saga Laevatein Tactics,DS,2008.0,Role-Playing,GungHo,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Doom,GBA,2001.0,Shooter,Activision,0.1,0.04,0.0,0.0,0.14,0.016800000000000002
Gundam Breaker 2,PS3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
TRINITY: Souls of Zill O'll,PS3,2010.0,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.02,0.14,0.016800000000000002
Mary-Kate and Ashley: Winners Circle,PS,2001.0,Action,Acclaim Entertainment,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
PaRappa The Rapper 2,PS2,2001.0,Misc,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Hexyz Force,PSP,2009.0,Role-Playing,Atlus,0.07,0.0,0.06,0.01,0.14,0.016800000000000002
OutRun 2,XB,2004.0,Racing,Sega,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
Okami,PS3,2012.0,Action,Capcom,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Marvel vs. Capcom 2: New Age of Heroes,DC,2000.0,Fighting,Virgin Interactive,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Hitman: Blood Money,XB,2006.0,Action,Eidos Interactive,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
Soukaigi,PS,1998.0,Role-Playing,SquareSoft,0.0,0.0,0.13,0.01,0.14,0.016800000000000002
Naruto Shippuden: Ninja Destiny 3,DS,2006.0,Fighting,D3Publisher,0.0,0.01,0.13,0.0,0.14,0.016800000000000002
Xevious 3D/G+,PS,1997.0,Shooter,Sony Computer Entertainment,0.01,0.01,0.11,0.01,0.14,0.016800000000000002
Pipe Mania,PS2,2008.0,Puzzle,Empire Interactive,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Gretzky NHL 06,PSP,2005.0,Sports,Sony Computer Entertainment,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Shonen Jump's Shaman King: Master of Spirits,GBA,2004.0,Role-Playing,Konami Digital Entertainment,0.1,0.04,0.0,0.0,0.14,0.016800000000000002
PANGYA: Fantasy Golf,PSP,2009.0,Sports,Takara Tomy,0.09,0.0,0.04,0.01,0.14,0.016800000000000002
NFL Blitz 20-03,XB,2002.0,Sports,Midway Games,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
Sumikko Gurashi: Omise Hajimerundesu,3DS,2015.0,Action,Nippon Columbia,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Pirates: The Legend of Black Kat,PS2,2002.0,Adventure,Electronic Arts,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Fur Fighters: Viggo's Revenge,PS2,2001.0,Action,Acclaim Entertainment,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Krull,2600,1982.0,Action,Atari,0.13,0.01,0.0,0.0,0.14,0.016800000000000002
Yu-Gi-Oh! Monster Capture GB,GB,2000.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Risen,PC,2009.0,Role-Playing,Deep Silver,0.0,0.11,0.0,0.03,0.14,0.016800000000000002
Top Spin 3,DS,2008.0,Action,D3Publisher,0.11,0.02,0.0,0.01,0.14,0.016800000000000002
Zapper: One Wicked Cricket!,GBA,2002.0,Platform,Infogrames,0.1,0.04,0.0,0.0,0.14,0.016800000000000002
The Da Vinci Code,PS2,2006.0,Action,Take-Two Interactive,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Watch Dogs,WiiU,2014.0,Action,Ubisoft,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Mr. Driller: Drill Spirits,DS,2004.0,Puzzle,Nintendo,0.08,0.0,0.05,0.01,0.14,0.016800000000000002
Arctic Tale,DS,2007.0,Adventure,Zoo Digital Publishing,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Scooby-Doo! Night of 100 Frights,XB,2003.0,Platform,THQ,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
MX vs. ATV Reflex,DS,2009.0,Racing,THQ,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Anno 1701: Dawn of Discovery,DS,2007.0,Simulation,Touchstone,0.07,0.06,0.0,0.02,0.14,0.016800000000000002
Chicken Shoot,DS,2007.0,Action,Zoo Digital Publishing,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Dead to Rights,GC,2002.0,Shooter,Electronic Arts,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
Sphinx and the Cursed Mummy,GC,2003.0,Action,THQ,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
Cabela's Outdoor Adventures (2009),PS2,2009.0,Sports,Activision Value,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,PS,1998.0,Adventure,Sunsoft,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Naruto RPG 2: Chidori vs Rasengan,DS,2005.0,Role-Playing,Tomy Corporation,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Destruction Derby Raw,PS,2000.0,Racing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Project V6,PS,1998.0,Strategy,General Entertainment,0.0,0.0,0.13,0.01,0.14,0.016800000000000002
Farming Simulator 2012,3DS,2012.0,Action,Excalibur Publishing,0.0,0.12,0.0,0.02,0.14,0.016800000000000002
NFL Head Coach 09,PS3,2008.0,Sports,Electronic Arts,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
World Tour Soccer 2003,PS2,2002.0,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Akiba's Trip,PSP,2011.0,Adventure,Acquire,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Bravo Air Race,PS,1997.0,Racing,THQ,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Onimusha Essentials,PS2,2008.0,Action,Capcom,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Blazing Angels 2: Secret Missions of WWII,X360,2007.0,Simulation,Ubisoft,0.11,0.02,0.0,0.01,0.14,0.016800000000000002
Gundam: The Battle Master,PS,1997.0,Fighting,Namco Bandai Games,0.0,0.0,0.13,0.01,0.14,0.016800000000000002
Spyro: A Hero's Tail,XB,2004.0,Platform,Vivendi Games,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
¡Shin Chan Flipa en colores!,DS,2007.0,Platform,505 Games,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Just Cause 3,PC,2015.0,Action,Square Enix,0.03,0.11,0.0,0.01,0.14,0.016800000000000002
Eternal Poison,PS2,2008.0,Role-Playing,Banpresto,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Lord of the Rings: Tactics,PSP,2005.0,Strategy,Electronic Arts,0.11,0.02,0.0,0.02,0.14,0.016800000000000002
X-Blades,X360,2009.0,Action,SouthPeak Games,0.1,0.02,0.02,0.01,0.14,0.016800000000000002
Gretzky NHL 06,PS2,2005.0,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Gungrave: Overdose,PS2,2004.0,Shooter,Play It,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
How to Train Your Dragon,X360,2010.0,Action,Activision,0.11,0.02,0.0,0.01,0.14,0.016800000000000002
Your Shape: Fitness Evolved 2013,WiiU,2012.0,Action,Ubisoft,0.06,0.07,0.0,0.01,0.14,0.016800000000000002
My Fitness Coach: Club,PS3,2011.0,Sports,Ubisoft,0.0,0.1,0.0,0.04,0.14,0.016800000000000002
NBA ShootOut 2002,PS,2001.0,Sports,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
SingStar Vol. 3,PS3,2008.0,Misc,Sony Computer Entertainment,0.0,0.11,0.0,0.03,0.14,0.016800000000000002
The Granstream Saga,PS,1997.0,Role-Playing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Scene It? Bright Lights! Big Screen!,Wii,2009.0,Misc,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,2007.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.13,0.0,0.14,0.016800000000000002
WCW Backstage Assault,N64,,Action,Unknown,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
Micro Machines 64 Turbo,N64,1999.0,Racing,Codemasters,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
Bassmasters 2000,N64,1999.0,Sports,THQ,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
Baldur's Gate: Dark Alliance,GC,2002.0,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
Bio FREAKS,N64,1998.0,Action,GT Interactive,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
Eternal Eyes,PS,1999.0,Role-Playing,Sunsoft,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Injustice: Gods Among Us,PSV,2013.0,Fighting,Warner Bros. Interactive Entertainment,0.11,0.01,0.0,0.02,0.14,0.016800000000000002
Fate/Unlimited Codes,PS2,2008.0,Fighting,Capcom,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Atari's Greatest Hits: Volume 1,DS,2010.0,Misc,Atari,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
The Operative: No One Lives Forever,PS2,2002.0,Shooter,Electronic Arts,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
International Cricket 2010,X360,2010.0,Sports,Codemasters,0.0,0.12,0.0,0.02,0.14,0.016800000000000002
Epidemic,PS,1995.0,Shooter,Sony Computer Entertainment,0.02,0.01,0.1,0.01,0.14,0.016800000000000002
Monster House,GC,2006.0,Adventure,THQ,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
Dead or Alive 2,DC,2000.0,Fighting,Acclaim Entertainment,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Buck Fever,Wii,2009.0,Sports,Destineer,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
NCAA Basketball Final Four 97,PS,1997.0,Sports,Mindscape,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Ecco the Dolphin: Defender of the Future,PS2,2002.0,Adventure,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Heroes over Europe,X360,2009.0,Simulation,Ubisoft,0.1,0.03,0.0,0.01,0.14,0.016800000000000002
The Bombing Islands,PS,1997.0,Platform,Kemco,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Earth Defense Force 2: Invaders from Planet Space,PSP,2011.0,Action,D3Publisher,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Bejeweled 3,PS3,,Puzzle,Unknown,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Monster Jam,DS,2007.0,Racing,Activision,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Robots,DS,2005.0,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,0.016800000000000002
Gyakuten Saiban 2,GBA,2002.0,Action,Capcom,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Godzilla: Save the Earth,XB,2004.0,Fighting,Atari,0.1,0.03,0.0,0.0,0.14,0.016800000000000002
Skylanders Giants,3DS,2012.0,Action,Activision,0.12,0.01,0.0,0.01,0.14,0.016800000000000002
Eragon,X360,2006.0,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,0.016800000000000002
Micro Machines,PS2,2002.0,Racing,Atari,0.07,0.05,0.0,0.02,0.14,0.016800000000000002
Detective Barbie: The Mystery Cruise,PS,1999.0,Adventure,Mattel Interactive,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Jim Henson's the Muppets: On With the Show!,GBA,2003.0,Action,TDK Mediactive,0.1,0.04,0.0,0.0,0.14,0.016800000000000002
Desire,SAT,1997.0,Adventure,Imadio,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Valhalla Knights: Eldar Saga,Wii,2009.0,Role-Playing,Rising Star Games,0.1,0.01,0.01,0.01,0.14,0.016800000000000002
Lips: I Love The 80s,X360,2010.0,Misc,Microsoft Game Studios,0.0,0.12,0.0,0.02,0.14,0.016800000000000002
Monster Hunter Diary: Poka Poka Airou Village DX,3DS,2015.0,Action,Capcom,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Frank Thomas Big Hurt Baseball,PS,1996.0,Sports,Acclaim Entertainment,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,2005.0,Platform,Disney Interactive Studios,0.1,0.04,0.0,0.0,0.14,0.016800000000000002
Power Pro Kun Pocket 8,DS,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Sid Meier's Pirates!,XB,2005.0,Strategy,Take-Two Interactive,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
Enclave,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14,0.016800000000000002
Bottom of the 9th,PS,1996.0,Sports,Konami Digital Entertainment,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Pro Yaky? Spirits 2014,PS3,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Dino Crisis 3,XB,2003.0,Action,Capcom,0.08,0.03,0.03,0.0,0.14,0.016800000000000002
Syberia,DS,2008.0,Action,Mindscape,0.1,0.02,0.0,0.01,0.14,0.016800000000000002
Zoobles! Spring to Life!,DS,2011.0,Misc,Activision,0.1,0.02,0.0,0.01,0.14,0.016800000000000002
NFL Blitz 20-03,GC,2002.0,Sports,Midway Games,0.11,0.03,0.0,0.0,0.14,0.016800000000000002
The King of Fighters '94 (CD),NG,1993.0,Fighting,SNK,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
The Walking Dead: Season Two,XOne,2014.0,Adventure,Telltale Games,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Master Jin Jin's IQ Challenge,DS,2006.0,Misc,505 Games,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
The Darkness II,PC,2012.0,Shooter,Take-Two Interactive,0.1,0.03,0.0,0.01,0.14,0.016800000000000002
Create,X360,2010.0,Action,Electronic Arts,0.1,0.03,0.0,0.01,0.14,0.016800000000000002
Karaoke Revolution Glee: Volume 3,X360,2011.0,Misc,Konami Digital Entertainment,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Barbie Explorer,PS,2001.0,Platform,Unknown,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Rango: The Video Game,Wii,2011.0,Action,Electronic Arts,0.08,0.04,0.0,0.01,0.14,0.016800000000000002
Disney's Chicken Little,XB,2005.0,Platform,Disney Interactive Studios,0.1,0.03,0.0,0.0,0.14,0.016800000000000002
Power Gig: Rise of the SixString,PS3,2010.0,Misc,Unknown,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Transformers: Prime,WiiU,2012.0,Action,Activision,0.09,0.03,0.0,0.01,0.14,0.016800000000000002
Agile Warrior F-111X,PS,1995.0,Simulation,Virgin Interactive,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
NCIS,X360,2011.0,Adventure,Ubisoft,0.1,0.03,0.0,0.01,0.14,0.016800000000000002
Jikkyou Powerful Pro Yakyuu Wii,Wii,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Reality Fighters,PSV,2012.0,Fighting,Sony Computer Entertainment,0.06,0.06,0.0,0.03,0.14,0.016800000000000002
Dynasty Warriors 7: Empires,PS3,2012.0,Action,Ubisoft Annecy,0.0,0.0,0.14,0.0,0.14,0.016800000000000002
Cabela's African Safari,X360,2006.0,Sports,Activision Value,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Ben 10 Galactic Racing,DS,2011.0,Racing,D3Publisher,0.1,0.03,0.0,0.01,0.14,0.016800000000000002
College Hoops 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14,0.016800000000000002
Super Puzzle Fighter II Turbo,PS,1996.0,Puzzle,Virgin Interactive,0.08,0.05,0.0,0.01,0.14,0.016800000000000002
Ninjatown,DS,2008.0,Strategy,SouthPeak Games,0.12,0.0,0.0,0.01,0.14,0.016800000000000002
Star Wars: Jedi Power Battles,GBA,2002.0,Action,THQ,0.1,0.04,0.0,0.0,0.14,0.016800000000000002
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2002.0,Fighting,Namco Bandai Games,0.04,0.01,0.08,0.0,0.14,0.016800000000000002
Hard Rock Casino,PSP,2007.0,Misc,Oxygen Interactive,0.12,0.0,0.0,0.01,0.14,0.016800000000000002
